image_name,label,num_persons_detected,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
image_sit_870.png,sitting,1,672.35,233.41,0.9877,686.46,222.46,0.9771,664.06,223.54,0.9208,711.57,232.42,0.9295,656.36,233.74,0.5575,748.54,305.23,0.9989,634.95,306.9,0.9952,812.94,371.85,0.9953,577.89,367.39,0.9657,846.41,450.76,0.987,524.18,429.09,0.9398,720.36,455.59,0.9992,650.72,451.65,0.9983,671.68,529.86,0.9971,576.61,523.72,0.9939,705.52,662.74,0.9806,604.2,653.05,0.9703
image_sit_873.png,sitting,1,677.27,233.91,0.9882,691.5,223.43,0.9777,668.5,224.44,0.9253,715.34,231.96,0.9275,659.75,233.08,0.5689,751.15,296.47,0.9988,638.55,300.37,0.9954,821.05,329.63,0.9955,570.79,334.58,0.9684,872.61,375.79,0.9882,499.97,370.33,0.9464,725.07,454.96,0.9993,656.89,451.49,0.9986,667.99,528.53,0.9975,576.53,520.9,0.9949,701.45,659.93,0.9833,603.77,647.7,0.9745
image_sit_876.png,sitting,1,678.28,234.32,0.9877,692.93,223.72,0.9777,669.58,224.29,0.9229,716.9,231.5,0.9246,660.95,231.45,0.549,747.9,293.84,0.9986,639.68,296.3,0.9943,812.28,312.83,0.995,567.06,320.06,0.9609,879.47,337.74,0.9867,492.73,338.86,0.9363,723.48,456.22,0.9992,657.95,452.39,0.9982,666.25,531.21,0.9969,577.95,519.95,0.9934,703.98,663.06,0.9795,606.29,644.81,0.9677
image_sit_879.png,sitting,1,678.41,233.4,0.9884,693.55,224.26,0.9761,669.72,224.17,0.9322,716.78,233.41,0.9152,660.39,231.67,0.5556,748.12,289.88,0.9985,639.53,287.97,0.9939,820.8,298.99,0.9944,562.02,296.57,0.9637,889.18,297.15,0.9842,490.17,295.08,0.9365,721.84,457.6,0.9991,654.84,452.04,0.9982,666.7,534.64,0.9976,582.05,521.24,0.9952,696.68,664.51,0.9854,609.47,644.35,0.9778
image_sit_882.png,sitting,1,677.63,234.65,0.989,692.88,225.35,0.9766,668.58,225.17,0.9298,716.96,233.85,0.9169,659.93,231.83,0.5394,745.46,289.23,0.9988,641.3,284.37,0.9944,813.59,289.74,0.9958,565.6,284.91,0.9692,891.66,263.97,0.9877,497.43,268.15,0.946,720.34,460.42,0.9993,655.07,453.6,0.9985,665.69,535.29,0.9978,581.23,518.28,0.9954,697.6,667.15,0.9851,606.6,641.78,0.9769
image_sit_885.png,sitting,1,677.77,234.51,0.9891,693.06,225.25,0.9764,668.57,225.12,0.9312,717.13,234.14,0.9155,659.74,232.23,0.5466,745.46,289.74,0.9988,641.27,284.66,0.9946,813.38,289.18,0.9958,565.73,283.76,0.9707,890.46,260.38,0.9878,498.39,264.7,0.9484,720.38,460.43,0.9993,655.0,453.59,0.9985,665.92,535.05,0.9979,581.34,518.36,0.9957,697.55,666.86,0.9857,606.58,642.17,0.978
image_sit_888.png,sitting,1,678.35,234.39,0.989,693.53,225.05,0.9761,669.03,225.03,0.933,717.16,233.66,0.912,659.57,231.93,0.556,745.31,289.16,0.9987,640.09,284.35,0.9944,812.51,289.93,0.9953,562.73,284.37,0.9693,889.45,266.2,0.9865,495.76,269.72,0.9459,720.76,460.06,0.9992,654.83,453.6,0.9984,665.86,534.45,0.9978,580.74,518.45,0.9955,698.52,666.46,0.9852,606.92,642.28,0.9775
image_sit_891.png,sitting,1,678.48,235.63,0.9866,693.42,224.8,0.9779,669.42,225.18,0.9204,716.55,231.37,0.9196,659.77,230.48,0.5153,746.26,289.91,0.9983,636.8,288.59,0.991,816.52,287.71,0.9938,557.84,290.67,0.9388,892.75,277.09,0.9831,493.5,284.71,0.9073,722.58,458.38,0.999,655.75,453.86,0.9975,667.63,528.46,0.997,577.01,517.6,0.9929,708.97,665.52,0.9826,606.3,648.17,0.9707
image_sit_894.png,sitting,1,677.67,235.16,0.9886,693.16,225.66,0.9763,668.53,225.52,0.9326,717.1,233.97,0.9138,658.73,232.09,0.5529,746.92,289.19,0.9986,638.13,287.07,0.9939,818.0,293.1,0.9948,562.09,292.97,0.9653,891.94,283.79,0.9853,493.88,285.78,0.9399,720.74,459.0,0.9991,653.1,453.45,0.9982,667.54,534.1,0.9976,580.95,519.46,0.9951,697.3,665.67,0.9845,608.21,643.26,0.9764
image_sit_897.png,sitting,1,676.99,234.4,0.9883,692.18,224.57,0.9772,667.88,224.77,0.9293,715.85,232.64,0.9189,658.15,231.59,0.5329,748.24,289.8,0.9985,637.01,288.15,0.993,822.46,301.87,0.9945,556.3,297.58,0.9572,895.58,302.56,0.9842,483.42,293.9,0.9278,722.37,459.27,0.999,653.97,454.11,0.9979,667.03,533.39,0.9974,581.14,520.27,0.9944,697.64,665.8,0.984,608.95,644.67,0.9746
image_sit_900.png,sitting,1,676.25,234.08,0.9887,691.48,224.46,0.977,667.34,224.58,0.931,715.57,232.6,0.9189,658.1,231.56,0.5453,746.28,289.02,0.9986,636.92,288.2,0.9942,812.84,301.95,0.995,555.39,299.26,0.9655,882.22,309.93,0.9858,481.94,300.86,0.9404,721.13,457.68,0.9992,653.42,452.89,0.9984,668.13,533.77,0.9978,580.91,520.19,0.9954,698.54,666.07,0.986,607.32,644.06,0.9784
image_sit_903.png,sitting,1,675.65,233.72,0.9872,690.43,223.13,0.9784,667.07,223.53,0.9167,715.13,230.4,0.9291,659.19,230.04,0.5129,747.62,291.22,0.9987,639.02,292.27,0.9931,815.44,303.96,0.9952,566.7,309.21,0.9536,884.28,320.08,0.9869,493.41,322.88,0.9269,723.51,457.16,0.9992,657.29,452.41,0.998,668.25,531.33,0.9971,577.41,517.97,0.9932,706.83,666.23,0.9807,605.04,645.17,0.9682
image_sit_906.png,sitting,1,675.76,232.94,0.9875,690.26,222.42,0.9782,667.27,222.8,0.9202,714.36,230.44,0.9275,659.29,230.09,0.5344,747.5,293.68,0.9987,637.91,295.19,0.9938,814.08,313.31,0.995,564.07,317.41,0.9576,879.95,339.84,0.9867,490.54,335.74,0.9322,724.04,456.63,0.9991,657.78,452.31,0.998,668.72,530.49,0.9969,578.83,518.26,0.9931,705.01,664.68,0.9795,605.53,645.04,0.9672
image_sit_909.png,sitting,1,675.0,232.85,0.9879,689.29,222.39,0.9786,666.63,222.83,0.9185,713.72,230.62,0.9324,658.92,230.64,0.5347,749.28,295.03,0.9989,638.24,298.12,0.9947,817.49,325.03,0.9958,567.85,329.98,0.9633,876.71,368.57,0.9886,494.47,359.4,0.9402,726.1,455.49,0.9993,659.07,451.6,0.9984,670.98,529.64,0.9974,580.09,518.93,0.9943,702.95,663.98,0.9824,604.9,646.48,0.9718
image_sit_912.png,sitting,1,674.89,232.96,0.9879,688.87,222.3,0.9779,666.52,223.06,0.9212,712.97,230.63,0.9303,658.89,231.23,0.5516,750.79,297.29,0.9989,637.94,299.11,0.995,823.12,336.84,0.9955,569.56,335.36,0.9653,874.83,385.74,0.9879,499.97,368.8,0.942,725.76,455.31,0.9993,657.56,451.01,0.9985,671.85,528.65,0.9974,579.38,520.07,0.9946,703.52,661.71,0.9826,603.47,648.37,0.9731
image_sit_915.png,sitting,1,674.93,232.69,0.9879,689.02,222.11,0.9776,666.55,222.72,0.9216,713.19,231.34,0.9284,658.39,231.77,0.5553,748.96,299.21,0.9988,636.57,302.62,0.9951,816.53,345.8,0.9954,568.36,349.34,0.9652,866.59,405.46,0.9876,500.9,393.48,0.9415,724.63,452.76,0.9993,656.66,449.65,0.9984,673.4,527.54,0.9973,581.32,521.02,0.9944,703.52,662.29,0.9821,604.64,651.51,0.9723
image_sit_918.png,sitting,1,673.69,232.73,0.9879,687.8,222.0,0.9772,665.54,222.54,0.9214,712.4,231.55,0.9292,657.73,231.69,0.5605,748.52,302.86,0.9989,637.0,303.84,0.9955,814.78,363.99,0.9956,576.58,359.87,0.9685,853.36,433.73,0.9879,514.37,415.44,0.9449,722.77,453.93,0.9993,654.62,449.72,0.9986,674.28,528.52,0.9975,580.05,522.0,0.995,705.8,661.94,0.9835,604.1,652.89,0.9749
image_sit_921.png,sitting,1,673.55,232.81,0.9878,687.89,221.97,0.9757,665.31,222.36,0.9269,712.37,231.87,0.9218,656.8,231.51,0.589,746.84,304.68,0.9988,637.14,305.59,0.9958,806.84,376.9,0.9946,587.67,373.18,0.9708,835.79,454.44,0.9854,537.08,436.49,0.9458,723.18,454.73,0.9992,654.92,450.68,0.9986,676.54,528.03,0.9974,579.46,522.27,0.9952,707.73,660.32,0.9839,604.64,653.18,0.9771
image_sit_924.png,sitting,1,673.75,231.28,0.988,688.67,221.33,0.9747,665.62,221.19,0.9297,712.7,233.32,0.9178,655.45,231.44,0.6034,743.59,306.17,0.9987,637.8,305.69,0.9964,801.6,388.8,0.9948,594.66,383.03,0.9772,826.26,468.33,0.9874,549.39,449.66,0.958,723.46,454.22,0.9993,656.12,449.43,0.9988,670.27,528.43,0.9982,575.91,521.35,0.9969,705.25,664.94,0.9894,607.85,655.67,0.9855
image_sit_927.png,sitting,1,672.52,231.91,0.9856,687.16,221.61,0.9689,663.89,221.68,0.9195,711.65,234.92,0.8948,654.41,233.15,0.6173,742.64,308.01,0.9979,638.52,305.83,0.9959,792.75,395.09,0.9914,602.81,389.78,0.9745,808.72,475.65,0.9825,563.3,461.16,0.9572,722.99,456.57,0.9988,654.45,450.35,0.9982,668.33,526.5,0.9975,574.98,517.12,0.9964,697.68,661.34,0.9874,606.37,649.82,0.9851
image_sit_930.png,sitting,1,671.68,230.01,0.9869,686.6,220.47,0.9734,663.99,220.42,0.9224,711.96,233.64,0.9157,655.03,232.27,0.5683,739.85,306.03,0.9984,641.01,306.66,0.9959,782.75,396.18,0.9945,609.62,392.61,0.9771,794.21,485.03,0.9883,580.46,466.19,0.9617,720.66,455.9,0.9993,655.26,451.12,0.9988,670.71,529.7,0.9984,576.48,520.11,0.9973,704.83,666.9,0.9913,606.27,652.08,0.9884
image_sit_933.png,sitting,1,668.55,228.59,0.9866,683.61,219.27,0.973,661.37,219.15,0.9218,710.01,233.19,0.9156,653.45,231.78,0.5609,739.26,305.65,0.9983,640.01,307.44,0.9958,777.28,397.2,0.9939,612.4,396.82,0.9768,779.76,485.09,0.9874,589.2,470.56,0.9613,721.79,456.93,0.9992,655.43,452.11,0.9986,670.99,528.58,0.9981,574.05,517.6,0.9968,704.02,667.11,0.9898,604.85,650.24,0.9866
image_sit_936.png,sitting,1,667.97,228.62,0.9825,682.41,218.84,0.9668,660.44,219.21,0.9027,708.12,234.14,0.899,653.79,233.18,0.5608,740.89,308.05,0.9975,637.3,308.53,0.9939,773.47,400.3,0.9892,612.14,399.01,0.9596,773.97,487.36,0.9753,594.92,471.43,0.93,724.3,459.53,0.998,654.68,454.58,0.9968,670.95,527.68,0.9946,571.86,518.71,0.9913,701.36,659.85,0.9733,604.61,647.02,0.9662
image_sit_939.png,sitting,1,669.03,227.81,0.9863,683.94,218.4,0.9712,661.06,218.52,0.9254,708.92,232.95,0.9108,651.93,231.91,0.5951,738.37,308.41,0.9983,636.55,309.54,0.9959,770.79,403.67,0.9931,613.17,400.03,0.9758,767.24,491.55,0.9841,601.48,470.43,0.9553,722.68,460.57,0.999,654.99,456.17,0.9985,669.26,528.45,0.9974,571.14,519.68,0.9958,702.45,665.82,0.9858,605.45,652.77,0.9814
image_sit_942.png,sitting,1,667.31,227.9,0.9861,682.23,218.29,0.9698,659.16,218.58,0.9283,706.99,232.41,0.9043,649.75,231.69,0.6127,735.63,307.4,0.998,635.26,309.78,0.9959,767.2,402.69,0.9919,616.3,401.26,0.9763,765.65,494.34,0.9818,605.4,469.35,0.9551,720.37,460.24,0.9989,653.46,456.37,0.9984,667.53,528.12,0.9971,570.28,519.28,0.9956,701.26,665.12,0.9845,605.95,651.38,0.9806
image_sit_945.png,sitting,1,664.82,228.02,0.9857,679.92,218.18,0.9689,655.81,218.57,0.9325,704.03,233.11,0.8967,644.79,232.69,0.6283,733.19,309.21,0.9976,630.81,312.9,0.9955,763.72,406.56,0.9895,615.08,408.05,0.9734,758.98,493.05,0.9771,607.01,470.62,0.9498,721.2,461.65,0.9985,652.87,458.39,0.9979,666.91,526.2,0.9962,568.07,517.36,0.9945,700.8,664.76,0.9813,606.41,650.56,0.9774
image_sit_948.png,sitting,1,663.05,228.27,0.9853,677.99,218.54,0.9694,654.06,218.97,0.9268,702.17,233.72,0.9032,643.26,233.58,0.605,732.37,309.96,0.9978,629.37,313.99,0.9952,763.56,408.35,0.9908,614.09,410.17,0.9711,757.16,495.83,0.9794,608.39,472.26,0.9469,720.49,461.66,0.9986,651.78,458.51,0.9979,667.05,526.94,0.9965,568.14,518.07,0.9945,700.5,665.67,0.9824,606.25,650.68,0.9775
image_sit_951.png,sitting,1,661.01,227.71,0.9855,676.27,218.33,0.9697,651.88,218.66,0.927,701.23,234.84,0.9044,641.08,234.41,0.6022,731.8,311.96,0.9978,627.4,314.58,0.9951,763.08,409.84,0.9909,612.41,408.46,0.9713,756.01,496.28,0.9799,608.37,472.54,0.9481,719.9,462.23,0.9986,650.23,458.59,0.9978,667.13,526.86,0.9962,567.27,517.88,0.9941,700.4,664.67,0.9807,605.91,650.4,0.9754
image_sit_954.png,sitting,1,659.86,227.02,0.985,675.11,217.84,0.9702,651.08,218.15,0.9198,700.48,234.85,0.9107,641.04,234.35,0.5734,731.6,312.03,0.998,627.62,314.83,0.9948,764.03,409.26,0.9921,611.29,408.34,0.969,757.45,494.63,0.982,607.44,472.36,0.9453,720.49,461.4,0.9988,651.2,457.96,0.998,666.72,525.94,0.997,567.22,518.1,0.9949,700.72,664.31,0.9845,606.01,651.58,0.9792
image_sit_957.png,sitting,1,662.85,228.44,0.9833,677.51,218.65,0.9689,654.4,218.99,0.9095,702.28,235.23,0.9019,645.86,234.18,0.5731,736.3,311.37,0.9975,630.4,311.91,0.9936,774.66,404.03,0.9884,606.22,401.98,0.9546,777.22,488.87,0.9734,593.15,472.6,0.9229,725.05,458.83,0.9978,654.99,454.63,0.9964,667.99,525.78,0.9944,572.26,519.88,0.991,697.83,656.61,0.9738,607.5,648.32,0.9663
image_sit_960.png,sitting,1,665.6,228.83,0.9873,680.8,219.6,0.9742,657.59,219.7,0.9246,706.24,233.78,0.9215,648.27,232.61,0.586,736.82,306.97,0.9987,631.2,308.66,0.9961,785.67,393.05,0.9948,597.23,391.24,0.975,803.83,485.69,0.9869,564.59,465.42,0.9532,715.49,455.06,0.9993,647.38,450.99,0.9987,663.62,530.27,0.998,567.75,522.22,0.9965,699.04,663.03,0.9884,603.49,650.62,0.9838
image_sit_963.png,sitting,1,670.8,232.91,0.9878,684.83,222.28,0.9771,662.64,223.32,0.9215,709.5,232.52,0.9297,654.8,233.8,0.5598,747.52,304.33,0.9989,632.11,306.9,0.9953,813.78,366.68,0.9954,571.49,363.69,0.9669,846.02,443.82,0.9874,516.25,423.47,0.9422,720.48,454.6,0.9993,650.07,451.25,0.9984,671.54,530.08,0.9972,576.1,525.39,0.9943,704.76,662.7,0.9813,604.04,655.19,0.9714
image_sit_966.png,sitting,1,674.93,232.91,0.9881,689.17,222.68,0.9781,666.29,223.51,0.9232,712.78,231.35,0.9294,657.72,232.24,0.5544,748.56,295.09,0.9988,635.69,299.67,0.995,816.89,320.75,0.9955,564.74,327.88,0.9654,869.95,362.19,0.9883,491.28,358.2,0.9432,723.93,456.65,0.9993,655.99,453.46,0.9984,666.91,530.0,0.9973,576.74,521.26,0.9942,700.78,662.46,0.9812,605.37,648.07,0.9706
image_sit_969.png,sitting,1,676.72,233.12,0.9887,692.12,223.51,0.9773,668.41,223.4,0.9302,715.88,231.8,0.9201,659.32,230.05,0.557,744.06,290.35,0.9986,638.13,288.55,0.9954,811.22,295.24,0.9953,558.94,294.51,0.9724,875.79,294.69,0.9876,479.91,296.33,0.9519,719.5,458.63,0.9993,654.0,452.95,0.9987,662.91,532.23,0.9982,575.61,520.45,0.9965,700.01,667.25,0.9882,604.89,651.59,0.9827
image_sit_972.png,sitting,1,677.23,232.36,0.989,692.3,223.49,0.9763,668.27,223.28,0.9318,715.65,233.09,0.9146,659.21,230.96,0.5524,744.59,288.59,0.9987,638.76,283.92,0.9946,810.93,289.71,0.9956,559.71,281.52,0.9704,882.65,273.05,0.9875,494.06,267.32,0.9487,721.1,459.35,0.9993,654.81,453.26,0.9985,667.81,533.83,0.9978,581.41,519.35,0.9956,698.28,666.96,0.9852,606.18,644.79,0.9774
image_sit_975.png,sitting,1,677.4,231.13,0.9888,692.41,222.18,0.9764,669.02,221.68,0.9273,714.93,231.82,0.9175,660.23,228.88,0.551,741.57,289.95,0.9988,641.51,283.34,0.9956,812.52,287.07,0.9963,570.31,278.73,0.9753,881.95,255.35,0.9898,499.99,259.45,0.9563,718.14,458.67,0.9995,654.88,451.18,0.9989,663.47,532.11,0.9985,575.84,518.7,0.9969,701.91,667.35,0.9893,601.74,650.6,0.9838
image_sit_978.png,sitting,1,678.41,231.24,0.9889,693.31,222.25,0.976,669.83,221.94,0.9293,715.56,231.84,0.915,660.72,229.37,0.5608,742.13,289.86,0.9988,642.22,283.46,0.9957,812.45,287.46,0.9962,571.42,278.13,0.9765,881.05,255.75,0.9896,500.01,257.15,0.9577,718.22,459.02,0.9994,654.93,451.56,0.9989,662.93,531.9,0.9984,575.25,518.47,0.997,701.68,667.36,0.9891,601.33,650.4,0.9839
image_sit_981.png,sitting,1,679.42,232.26,0.9893,694.31,223.31,0.9749,670.23,223.04,0.9369,716.63,232.82,0.9047,659.94,230.36,0.5808,746.1,288.45,0.9987,639.5,281.98,0.995,816.84,289.86,0.9953,564.74,277.07,0.9741,886.57,266.22,0.9871,499.23,257.21,0.9535,721.14,459.29,0.9993,654.03,452.06,0.9986,666.5,533.84,0.9978,578.89,517.87,0.9958,697.95,667.84,0.9848,604.6,644.35,0.9778
image_sit_984.png,sitting,1,679.92,231.67,0.9893,694.84,222.82,0.975,670.76,222.41,0.9368,716.93,232.49,0.9041,660.15,229.75,0.5799,745.55,288.09,0.9986,639.16,282.19,0.9949,815.13,290.62,0.9952,563.71,279.05,0.9728,886.92,271.39,0.9867,496.85,260.35,0.9515,721.02,458.97,0.9992,654.12,452.16,0.9985,666.75,533.01,0.9977,579.04,517.41,0.9956,697.98,667.37,0.9845,604.78,643.97,0.9771
image_sit_987.png,sitting,1,680.29,231.49,0.9888,695.42,222.32,0.9758,671.64,221.94,0.9334,717.13,231.85,0.9098,661.12,229.09,0.5773,743.95,290.56,0.9985,640.28,285.12,0.9953,814.92,292.16,0.9951,567.92,282.29,0.9735,878.88,277.16,0.9874,495.35,270.83,0.9534,719.2,458.75,0.9993,654.24,451.83,0.9986,662.26,530.13,0.998,574.13,518.06,0.9962,700.73,667.05,0.9868,603.5,651.8,0.9809
image_sit_990.png,sitting,1,679.11,231.89,0.9889,694.45,223.16,0.9763,670.33,222.48,0.9326,717.21,232.8,0.9131,660.13,229.66,0.5538,746.0,288.04,0.9987,638.72,284.18,0.9942,814.98,291.5,0.9953,562.46,284.36,0.9681,883.21,284.07,0.9869,492.26,273.86,0.9452,720.79,458.95,0.9992,653.76,452.88,0.9984,668.28,533.78,0.9977,580.66,519.48,0.9953,697.08,666.94,0.9847,606.25,645.62,0.9764
image_sit_993.png,sitting,1,677.36,231.32,0.9885,692.64,221.81,0.9767,669.03,221.69,0.9311,716.08,230.55,0.9177,659.9,228.87,0.5643,744.97,289.76,0.9985,639.43,288.07,0.9953,813.44,296.71,0.9948,564.88,295.13,0.9719,873.64,297.52,0.9866,486.95,296.24,0.9506,719.21,457.97,0.9993,653.74,452.02,0.9986,664.35,531.63,0.9981,576.33,519.68,0.9965,699.79,666.79,0.988,604.47,651.44,0.9828
image_sit_996.png,sitting,1,677.61,231.18,0.9888,692.49,221.93,0.9762,668.7,222.05,0.934,715.4,231.07,0.9138,659.11,229.9,0.5639,745.65,288.37,0.9986,637.1,286.47,0.9944,812.01,299.54,0.9948,554.08,294.41,0.9678,878.34,302.81,0.9856,482.24,295.83,0.9441,721.23,458.38,0.9992,654.04,453.52,0.9984,667.96,533.05,0.9978,581.74,521.04,0.9956,698.43,665.05,0.986,607.24,646.03,0.9789
image_sit_999.png,sitting,1,675.23,231.64,0.9878,689.8,221.42,0.9787,666.76,221.83,0.9197,713.91,229.02,0.9295,659.05,228.9,0.5227,744.59,289.82,0.9987,636.85,291.17,0.9939,805.76,298.78,0.9956,556.85,304.71,0.9588,874.9,310.46,0.9879,481.6,316.29,0.9342,721.23,457.93,0.9993,655.74,453.92,0.9983,668.02,531.69,0.9975,578.4,519.61,0.9942,706.26,664.3,0.9831,604.31,645.12,0.9721
photo_12_2026-07-09_19-38-00.jpg,sitting,1,315.19,639.75,0.3666,314.85,636.31,0.2862,321.66,632.33,0.0675,325.59,646.94,0.5954,350.32,635.83,0.0869,353.23,694.68,0.9772,358.83,655.24,0.9245,346.8,747.93,0.9778,324.31,637.26,0.8975,314.91,770.63,0.9604,310.87,612.26,0.886,354.65,781.13,0.9919,360.32,761.28,0.9859,312.0,791.59,0.9752,321.41,773.18,0.9604,273.78,842.11,0.9071,272.53,822.83,0.8829
photo_13_2026-07-09_19-38-00.jpg,sitting,1,305.62,678.29,0.9386,316.74,673.63,0.9353,305.64,667.91,0.6463,349.55,677.72,0.9085,314.2,665.74,0.2087,372.61,718.53,0.9961,321.62,696.33,0.9678,380.62,765.64,0.9905,303.65,713.78,0.8738,354.94,782.93,0.9812,291.98,711.3,0.8676,352.53,798.9,0.9949,320.0,782.3,0.986,329.01,809.49,0.9842,290.48,785.75,0.9609,273.18,839.57,0.9496,260.75,815.38,0.9154
photo_14_2026-07-09_19-38-00.jpg,sitting,1,593.58,532.64,0.986,634.81,514.56,0.9638,576.68,497.44,0.9612,673.53,534.48,0.762,535.39,494.54,0.739,639.33,587.4,0.9923,489.66,585.03,0.989,663.45,627.32,0.9719,517.28,698.78,0.9495,693.58,705.87,0.959,565.97,802.48,0.917,518.29,697.36,0.9832,413.81,690.28,0.9742,542.3,708.84,0.9167,382.25,694.27,0.8894,456.85,766.81,0.7335,343.12,765.31,0.6852
photo_15_2026-07-09_19-38-00.jpg,sitting,1,489.7,423.81,0.9957,534.03,397.37,0.9926,467.58,388.79,0.9542,605.53,424.48,0.9486,438.63,404.37,0.3456,646.27,539.78,0.9986,391.15,528.2,0.9921,677.96,663.88,0.9973,337.04,634.89,0.9727,656.25,793.85,0.9959,335.09,694.43,0.9746,595.75,834.26,0.999,414.03,824.87,0.9977,683.92,897.03,0.9959,353.45,862.37,0.9909,688.42,1166.42,0.9466,358.96,1124.9,0.9199
photo_16_2026-07-09_19-38-00.jpg,sitting,1,568.17,488.09,0.9928,603.53,460.55,0.9866,537.16,456.91,0.9579,654.88,476.84,0.8991,496.67,471.79,0.5058,692.72,597.88,0.9956,466.3,579.72,0.9926,705.35,754.58,0.9861,412.97,672.27,0.9672,677.94,862.06,0.9812,381.13,689.97,0.958,628.1,861.77,0.9983,474.41,846.33,0.9977,629.22,1016.63,0.9966,423.01,982.29,0.9955,584.27,1221.9,0.9712,389.08,1181.12,0.9689
photo_17_2026-07-09_19-38-00.jpg,sitting,1,727.61,434.78,0.988,727.81,406.88,0.6163,691.06,412.31,0.991,711.93,415.18,0.0099,582.99,430.99,0.9813,721.05,539.18,0.9688,484.61,547.5,0.9989,738.93,685.25,0.8793,403.82,660.64,0.9975,692.36,802.28,0.9094,392.13,665.34,0.9961,651.05,821.07,0.9984,493.07,823.43,0.9996,655.2,976.25,0.9974,464.06,963.61,0.9993,614.67,1204.29,0.9817,422.09,1151.48,0.9914
photo_1_2026-07-09_19-38-00.jpg,sitting,1,372.98,570.58,0.9916,423.33,537.07,0.993,372.19,525.51,0.7166,581.28,499.83,0.9811,405.94,476.63,0.0191,690.28,593.79,0.9986,408.0,527.52,0.9873,670.86,792.72,0.9934,295.4,632.68,0.9368,564.54,915.43,0.9924,181.32,757.05,0.9506,595.49,872.07,0.9991,424.37,814.9,0.9981,560.01,1090.81,0.9954,403.5,979.68,0.9921,459.26,1207.5,0.94,404.28,1102.57,0.934
photo_24_2026-07-09_19-38-00.jpg,standing,1,402.99,538.71,0.7058,376.42,529.68,0.064,392.85,538.28,0.8097,278.61,544.4,0.0642,339.22,575.28,0.9882,226.34,601.18,0.9798,365.67,675.42,0.9952,295.14,577.57,0.8065,464.87,707.31,0.9743,378.83,565.23,0.7559,458.46,612.71,0.9472,271.28,770.2,0.9936,363.58,800.72,0.9965,304.49,855.4,0.9871,362.81,890.35,0.9927,297.33,940.9,0.9498,300.49,954.79,0.9608
photo_25_2026-07-09_19-38-00.jpg,standing,1,388.83,494.41,0.0757,387.64,485.08,0.0506,405.12,483.1,0.0113,374.04,508.58,0.8809,473.45,502.57,0.3493,359.05,599.72,0.994,516.36,588.48,0.9779,288.97,606.66,0.9711,499.29,609.75,0.8677,262.97,526.58,0.8579,433.54,581.57,0.6933,399.25,797.17,0.9992,509.55,789.09,0.9987,408.97,915.14,0.9986,517.61,895.1,0.9982,438.25,1029.57,0.9927,532.06,1013.59,0.9922
photo_26_2026-07-09_19-38-00.jpg,standing,1,526.64,367.74,0.0217,511.62,351.13,0.0061,530.73,351.94,0.0048,443.62,371.16,0.4708,563.9,375.99,0.465,420.74,497.27,0.9892,584.65,474.2,0.9564,368.41,565.38,0.9638,539.6,491.12,0.8053,348.71,459.01,0.8206,426.89,412.1,0.5988,447.29,762.68,0.9984,570.89,751.73,0.9971,446.12,863.2,0.997,600.56,833.27,0.9949,482.03,1001.46,0.9822,592.86,954.63,0.9761
photo_27_2026-07-09_19-38-00.jpg,standing,1,427.11,690.99,0.6407,426.68,683.8,0.4353,424.94,692.22,0.328,455.82,727.46,0.5214,471.85,743.15,0.3779,494.31,817.42,0.7911,558.23,829.64,0.9145,630.71,826.51,0.5544,686.66,843.72,0.8652,594.95,742.19,0.7029,609.65,731.03,0.8948,505.3,934.63,0.2855,541.74,937.07,0.4501,572.92,790.96,0.0947,571.47,807.43,0.2116,605.15,836.19,0.0387,596.23,870.83,0.071
photo_28_2026-07-09_19-38-00.jpg,standing,1,532.7,360.9,0.0657,527.01,346.37,0.028,538.94,348.53,0.018,478.85,361.32,0.5921,568.48,365.69,0.3937,449.36,457.23,0.9825,588.64,451.27,0.9385,415.92,523.6,0.9431,544.68,487.79,0.7385,394.93,437.84,0.7991,468.82,430.1,0.546,474.29,663.96,0.9974,575.78,664.59,0.9952,434.35,733.07,0.9971,553.57,757.71,0.995,475.55,839.56,0.9893,553.94,882.23,0.9845
photo_29_2026-07-09_19-38-00.jpg,standing,1,625.59,548.73,0.9905,659.3,518.26,0.9524,595.98,519.79,0.9862,692.87,519.64,0.5655,546.09,518.34,0.9133,702.61,612.63,0.9846,523.54,635.57,0.9973,774.04,718.93,0.8908,539.42,743.03,0.9886,764.55,775.79,0.9092,656.01,719.57,0.9832,697.63,851.1,0.9979,583.02,875.24,0.9991,672.58,947.4,0.9974,571.23,1034.96,0.999,644.32,1055.05,0.9912,604.33,1190.87,0.995
